camis,dba,boro,building,street,zipcode,phone,cuisine_description,inspection_date,action,violation_code,violation_description,critical_flag,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location
41702359,TONY'S PIZZA,Brooklyn,443,KNICKERBOCKER AVENUE,11237.0,7184559664,Pizza,2026-04-25,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,7.0,A,2026-04-25T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.699189597107,-73.919017940163,304.0,37.0,43100.0,3075091.0,3032890001.0,BK77,POINT (-73.919017940163 40.699189597107)
50141111,ISABELLE'S OSTERIA,Manhattan,245,PARK AVENUE SOUTH,10003.0,6462853145,Italian,2023-11-30,Violations were cited in the following area(s).,02H,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,24.0,,,2026-07-01T06:00:14.000,Pre-permit (Operational) / Initial Inspection,40.738097192829,-73.987886168023,105.0,2.0,5000.0,1017945.0,1008750079.0,MN21,POINT (-73.987886168023 40.738097192829)
50123423,BLOSSOM ICE CREAM,Brooklyn,226,ATLANTIC AVENUE,11201.0,9173780639,Hawaiian,2023-01-25,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,20.0,B,2023-01-25T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.68942728623,-73.991619923421,302.0,33.0,4300.0,3339352.0,3002780026.0,BK38,POINT (-73.991619923421 40.68942728623)
41604543,THE NEW PORTALES TAQUERIA,Queens,25-08A,BROADWAY,11106.0,7182046736,Mexican,2024-11-27,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,22.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.763296986965,-73.928213528694,401.0,22.0,5300.0,4007156.0,4005800020.0,QN70,POINT (-73.928213528694 40.763296986965)
50099969,THE CONSULATE,Manhattan,519,COLUMBUS AVENUE,10024.0,6467819288,French,2026-03-30,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,31.0,N,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.785897263869,-73.972587914321,107.0,6.0,16900.0,1031349.0,1011990001.0,MN12,POINT (-73.972587914321 40.785897263869)
50118880,BAADSHAH RESTAURANT & SWEETS,Brooklyn,2031,BATH AVENUE,11214.0,7183330969,Pakistani,2024-09-06,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,45.0,C,2024-09-06T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.600798622643,-74.00060138035,311.0,43.0,28600.0,3167880.0,3064100006.0,BK27,POINT (-74.00060138035 40.600798622643)
50085359,HIMALAYAN CURRY HOUSE,Manhattan,254,WEST  108 STREET,10025.0,2127497800,Indian,2024-11-21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04M,Live roaches in facility's food or non-food area.,Critical,59.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.802660720673,-73.966982317915,107.0,7.0,19500.0,1056672.0,1018790061.0,MN09,POINT (-73.966982317915 40.802660720673)
50067510,POPEYES,Queens,33-18,21 STREET,11106.0,3475310906,Chicken,2023-05-23,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5.0,A,2023-05-23T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.764348107664,-73.932537120994,401.0,22.0,4500.0,4462638.0,4005280110.0,QN70,POINT (-73.932537120994 40.764348107664)
50149428,TI HU TAIWANESE CUISINE,Queens,249-11,NORTHERN BOULEVARD,11362.0,9293811118,Chinese,2025-11-25,Establishment re-opened by DOHMH.,,,Not Applicable,0.0,Z,2025-11-25T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Reopening Inspection,40.76798026337,-73.738039581753,411.0,19.0,147900.0,4169276.0,4081260093.0,QN45,POINT (-73.738039581753 40.76798026337)
50107274,TO DATE JAPANESE FOOD,Brooklyn,768,57 STREET,11220.0,7185670888,Japanese,2023-04-13,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.637482368602,-74.008290657602,307.0,43.0,10400.0,3015879.0,3008500035.0,BK34,POINT (-74.008290657602 40.637482368602)
41418789,THE ORIGINAL EMILIO'S PIZZA,Bronx,3843,EAST TREMONT AVENUE,10465.0,7184090929,Pizza,2024-05-20,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.823908721394,-73.819986614638,210.0,13.0,15800.0,2097489.0,2054390022.0,BX52,POINT (-73.819986614638 40.823908721394)
50033595,BLACK TAP/ TENDER CRUSH,Manhattan,529,BROOME STREET,10013.0,6469606500,American,2026-04-21,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.723918300509,-74.004145314316,102.0,3.0,4700.0,1007100.0,1004760019.0,MN24,POINT (-74.004145314316 40.723918300509)
50151202,CEDEAO AFRICAN DINER,Bronx,507,EAST  163 STREET,10451.0,7186180485,African,2025-03-11,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,31.0,C,2025-03-11T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.824321511501,-73.909474296931,203.0,16.0,18500.0,2113088.0,2023680048.0,BX35,POINT (-73.909474296931 40.824321511501)
50106671,TONY'S FAMOUS PIZZA,Brooklyn,3145,FULTON STREET,11208.0,7188271994,Fusion,2022-10-25,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,54.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.681774197934,-73.878784076174,305.0,37.0,117400.0,3092005.0,3041240052.0,BK83,POINT (-73.878784076174 40.681774197934)
50117225,BED STUY FISH FRY,Brooklyn,827,NOSTRAND AVENUE,11225.0,6469057491,Soul Food,2025-07-16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,26.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.668389233062,-73.95062943466,309.0,35.0,31900.0,3033233.0,3012760005.0,BK63,POINT (-73.95062943466 40.668389233062)
50109152,MELTING POT,Brooklyn,4914,AVENUE H,11234.0,7186771157,Creole,2026-04-30,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.632789109919,-73.929107444422,318.0,45.0,72200.0,3214493.0,3077530045.0,BK58,POINT (-73.929107444422 40.632789109919)
50088970,CHINA XIANG,Manhattan,360,WEST   42 STREET,10036.0,2129676088,Chinese,2024-12-02,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,23.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.757911945378,-73.991441622691,104.0,3.0,11500.0,1024929.0,1010320061.0,MN15,POINT (-73.991441622691 40.757911945378)
50132052,COOL CULINARY,Manhattan,119,ESSEX STREET,10002.0,3104021090,Other,2025-03-27,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,15.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.719410815251,-73.987766922065,103.0,1.0,1800.0,1005333.0,1004100054.0,MN27,POINT (-73.987766922065 40.719410815251)
41548430,MESA AZTECA,Brooklyn,91,WYCKOFF AVENUE,11237.0,3473782838,Mexican,2026-05-15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,26.0,B,2026-05-15T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.704973722217,-73.920287669135,304.0,34.0,44500.0,3073274.0,3032220005.0,BK77,POINT (-73.920287669135 40.704973722217)
50045371,MARIAN'S,Brooklyn,108,PATCHEN AVENUE,11221.0,7184847458,American,2024-07-11,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,50.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.688051240119,-73.927101326206,303.0,36.0,38500.0,3045006.0,3016420039.0,BK35,POINT (-73.927101326206 40.688051240119)
40739446,DUNKIN',Queens,97-12,METROPOLITAN AVENUE,11375.0,7187935785,Coffee/Tea,2024-12-11,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,22.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.711157335816,-73.855381877638,406.0,29.0,64500.0,4095070.0,4038920004.0,QN17,POINT (-73.855381877638 40.711157335816)
50118479,AFTERMATH NYC,Queens,1680,MADISON STREET,11385.0,6463797474,American,2025-11-12,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,24.0,B,2025-11-12T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.700292807661,-73.907861762601,405.0,34.0,55100.0,4082442.0,4034510007.0,QN20,POINT (-73.907861762601 40.700292807661)
41298877,POPEYES,Queens,205-20,JAMAICA AVENUE,11423.0,7187368310,Chicken,2025-09-05,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,2025-09-05T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.713676209805,-73.754774883385,412.0,27.0,50000.0,4231684.0,4108340033.0,QN07,POINT (-73.754774883385 40.713676209805)
50086154,KING HOUSE,Queens,91-21,37 AVENUE,11372.0,9177671976,Chinese,2024-11-14,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,22.0,B,2024-11-14T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.750656383253,-73.875673433472,403.0,25.0,27500.0,4036040.0,4014650037.0,QN28,POINT (-73.875673433472 40.750656383253)
50081217,STANLEY COFFEE SHOP,Brooklyn,675,STANLEY AVENUE,11207.0,7186496228,Spanish,2024-07-16,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,33.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.65937383071,-73.883870897222,305.0,42.0,110400.0,3097683.0,3043530031.0,BK82,POINT (-73.883870897222 40.65937383071)
41269387,DUNKIN' DONUTS,Manhattan,265,WEST   37 STREET,10018.0,2123028080,Donuts,2025-05-20,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,A,2025-05-20T00:00:00.000,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.753621849183,-73.990958519981,105.0,3.0,10900.0,1014453.0,1007870001.0,MN17,POINT (-73.990958519981 40.753621849183)
41667036,UNCLE PAULS PIZZA NY,Manhattan,70,VANDERBILT AVENUE,10017.0,2129221200,Pizza,2026-03-12,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,35.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.754660115073,-73.976755272267,105.0,4.0,9400.0,1035393.0,1012810021.0,MN17,POINT (-73.976755272267 40.754660115073)
50003918,NEW APOLO,Brooklyn,508,GRAND STREET,11211.0,7183871773,Chinese/Cuban,2023-04-28,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,31.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.710985387646,-73.950648262141,301.0,34.0,51300.0,3069497.0,3027850008.0,BK73,POINT (-73.950648262141 40.710985387646)
50126976,NO PULP,Manhattan,193,ORCHARD STREET,10002.0,9174090003,"Juice, Smoothies, Fruit Salads",2023-01-17,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,2023-01-17T00:00:00.000,2026-07-01T06:00:14.000,Pre-permit (Operational) / Re-inspection,40.722216005782,-73.988130779424,103.0,1.0,3001.0,1005549.0,1004170058.0,MN27,POINT (-73.988130779424 40.722216005782)
41686208,CHANG PAI,Queens,166-12,HILLSIDE AVENUE,11432.0,7182918222,Chinese,2024-10-28,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,58.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Re-inspection,40.709568790389,-73.796205519005,412.0,24.0,46000.0,4210082.0,4098180062.0,QN61,POINT (-73.796205519005 40.709568790389)
50106302,RYAN'S IRISH BAR & GRILL,Queens,224-07,UNION TURNPIKE,11364.0,7184659040,Hamburgers,2025-06-17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.735830099679,-73.746303457837,411.0,23.0,129104.0,4165627.0,4078420020.0,QN42,POINT (-73.746303457837 40.735830099679)
50034079,THE RED DOORS BAR AND GRILL,Brooklyn,1205,SURF AVENUE,11224.0,6468530044,American,2022-07-26,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,09C,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,61.0,,,2026-07-01T06:00:14.000,Cycle Inspection / Initial Inspection,40.575542063246,-73.979892002978,313.0,47.0,35000.0,3389806.0,3072660252.0,BK23,POINT (-73.979892002978 40.575542063246)
