"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50098630","JUICE HEALTHY FOOD AND DRINKS/ AL HORNO","Manhattan","156","EAST   33 STREET","10016","2128821611","Juice, Smoothies, Fruit Salads","2026-01-22T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","45",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.7454876763","-73.979663674365","106","04","007200","1018486","1008880047","MN20","POINT (-73.979663674365 40.7454876763)"
"41670224","GYRO KING","Brooklyn","984","CONEY ISLAND AVENUE","11230","7184216600","Bangladeshi","2024-04-22T00:00:00.000","Violations were cited in the following area(s).","10E","Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment","Not Critical","22","B","2024-04-22T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.633533705504","-73.967149184025","314","40","048200","3128000","3054250079","BK42","POINT (-73.967149184025 40.633533705504)"
"50012465","TIMES SQUARE DINER & GRILL","Manhattan","807","8TH AVE","10019","2123152400","American","2024-03-13T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","13","A","2024-03-13T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.761444001217","-73.986726769862","104","03","012700","1025144","1010390032","MN15","POINT (-73.986726769862 40.761444001217)"
"41523650","NEW YORK YACHT CLUB","Manhattan","37","WEST   44 STREET","10036","2123821000","American","2025-01-10T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","12",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.755336147653","-73.98124521191","105","04","009600","1034221","1012600016","MN17","POINT (-73.98124521191 40.755336147653)"
"50164401","BAR REVIVAL","Manhattan","161","LUDLOW STREET","10002","2122553070","American","2026-02-06T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","50","N",,"2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.7214035087","-73.987694402456","103","01","003001","1005409","1004120035","MN27","POINT (-73.987694402456 40.7214035087)"
"41305588","BUNNY DELI","Manhattan","1522","ST NICHOLAS AVENUE","10033","2127813303","Sandwiches","2024-03-07T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","27","B","2024-03-07T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.852525135916","-73.931370142031","112","10","026900","1063788","1021570067","MN35","POINT (-73.931370142031 40.852525135916)"
"50085730","MOMBAR","Queens","25-22","STEINWAY STREET","11103","7187262356","Egyptian","2022-11-10T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","16",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.767570273175","-73.912006625123","401","22","014300","4010278","4006540072","QN70","POINT (-73.912006625123 40.767570273175)"
"41106681","STARBUCKS","Brooklyn","33","HILLEL PLACE","11210","7183382489","Coffee/Tea","2022-10-31T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","11","A","2022-10-31T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.632231306607","-73.948512631073","314","45","077400","3205805","3075560001","BK42","POINT (-73.948512631073 40.632231306607)"
"50000703","PATRIZIA'S","Staten Island","4255","AMBOY ROAD","10306","7183176600","Italian","2022-07-20T00:00:00.000","Violations were cited in the following area(s).","10H","Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.","Not Critical","29",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.546957120377","-74.158283461329","503","51","014604","5107700","5054600037","SI54","POINT (-74.158283461329 40.546957120377)"
"50075759","TACO BELL CANTINA","Brooklyn","491","NOSTRAND AVENUE","11216","7184844279","Tex-Mex","2023-02-01T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","6","A","2023-02-01T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.680556373805","-73.949585641291","303","36","024900","3053259","3018490056","BK75","POINT (-73.949585641291 40.680556373805)"
"50098025","DIG INN","Manhattan","127","4 AVENUE","10003","6469055999","American","2026-01-27T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","26",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.733206220277","-73.9899257293","103","02","004200","1077855","1005580010","MN22","POINT (-73.9899257293 40.733206220277)"
"50161087","HALAL CHICK'S","Manhattan","961","COLUMBUS AVENUE","10025","9294315279","Chicken","2025-10-09T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","10","A","2025-10-09T00:00:00.000","2026-07-01T06:00:14.000","Pre-permit (Operational) / Re-inspection","40.80004901021","-73.962259252328","107","07","019300","1055676","1018430001","MN09","POINT (-73.962259252328 40.80004901021)"
"50042302","MR. RICE CHINESE RESTAURANT","Staten Island","5","WALKER STREET","10302","7188160080","Chinese","2025-11-03T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","16",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.629781969628","-74.140903299607","501","49","021300","5158034","5011310009","SI28","POINT (-74.140903299607 40.629781969628)"
"50093967","CREMINI'S","Brooklyn","521","COURT STREET","11231","9293054026","Italian","2023-03-09T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","36",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.674992819969","-73.999437604168","306","39","007700","3008151","3004780008","BK33","POINT (-73.999437604168 40.674992819969)"
"50039189","MCDONALD'S","Bronx","16","WESTCHESTER SQUARE","10461","7182392500","Hamburgers","2024-02-22T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","33","C","2024-02-22T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.840433326313","-73.843314165136","210","18","020000","2041855","2039810021","BX37","POINT (-73.843314165136 40.840433326313)"
"50139119","BAMBOO SEAFOOD RESTAURANT","Brooklyn","5108","7 AVENUE","11220","9177748858","Chinese","2025-08-14T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","21",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.641767081294","-74.006626467676","307","43","009800","3013691","3008010040","BK34","POINT (-74.006626467676 40.641767081294)"
"40378579","ANDREW'S NYC DINER","Manhattan","463","7 AVENUE","10018","2126951962","American","2024-03-26T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","11","A","2024-03-26T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.751741613774","-73.990056458411","105","03","010900","1015222","1008110001","MN17","POINT (-73.990056458411 40.751741613774)"
"50082129","AVANT GARDNER","Brooklyn","111","GARDNER AVENUE","11237","3477294501","American","2025-10-02T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","24",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.71089459137","-73.924944479678","301","34","044900","3070574","3029770016","BK90","POINT (-73.924944479678 40.71089459137)"
"50051766","GREGORY'S COFFEE","Brooklyn","16","COURT ST","11241","6465650719","Coffee/Tea","2025-10-20T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","17",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.693437318966","-73.990577253804","302","33","000900","3002108","3002500044","BK09","POINT (-73.990577253804 40.693437318966)"
"50123841","DAISY'S JUICE BAR AND CAFE","Bronx","2593","SAINT RAYMONDS AVENUE","10461","6468515816","Juice, Smoothies, Fruit Salads","2024-10-09T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","7","A","2024-10-09T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.843148028496","-73.845454613948","210","18","020000","2093104","2040770052","BX37","POINT (-73.845454613948 40.843148028496)"
"50139024","KIKU ASIAN BISTRO","Brooklyn","2","LINCOLN PLACE","11217","7186383366","Japanese","2025-08-27T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","34",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.677518877485","-73.979226615188","306","39","013100","3019590","3009500009","BK37","POINT (-73.979226615188 40.677518877485)"
"50177800","ANDAMIRO","Manhattan","276","5 AVENUE","10001","9175894646","Korean","2026-01-28T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","12","A","2026-01-28T00:00:00.000","2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.74565063661","-73.986596397785","105","04","007600","1015765","1008310042","MN17","POINT (-73.986596397785 40.74565063661)"
